transaction_id,transaction_date,customer_id,product_id,store_id,employee_id,quantity,discount_percent,payment_method,order_status
TXN001863,2025-11-07,CUST0090,PROD0037,ST004,EMP019,2,2,Card,Returned
TXN001533,2025-01-06,CUST0070,PROD0028,ST005,EMP010,5,24,KHALTI,Completed
TXN001935,2025-10-22,CUST0019,PROD0039,ST002,EMP007,1,13,eSewa,Completed
TXN000515,2025-09-01,CUST0045,PROD0028,ST003,EMP003,2,6,Card,Returned
TXN004816,2025-08-27,CUST0007,PROD0035,ST002,EMP007,4,13,Cash,Cancelled
TXN000281,2025-07-31,CUST0069,PROD0058,ST005,EMP015,1,23,eSewa,Returned
TXN004947,2025-06-23,CUST0064,PROD0010,ST005,EMP015,4,19,Khalti,Cancelled
TXN000479,2025-11-08,CUST0073,PROD0041,ST001,EMP011,7,12,Cash,Returned
TXN001916,2025-06-08,CUST0033,PROD0052,ST003,EMP003,6,26,Cash,Completed
TXN001277,2025-07-09,CUST0029,PROD0060,ST003,EMP003,1,5,Card,Completed
TXN004812,2025-06-06,CUST0005,PROD0060,ST005,EMP015,1,19,eSewa,Cancelled
TXN000466,2025-01-16,CUST0098,PROD0024,ST004,EMP019,4,28,eSewa,Cancelled
TXN003098,2025-03-07,CUST0033,PROD0018,ST005,EMP020,1,0,Cash,Returned
TXN004317,2025-06-24,CUST0005,PROD0003,ST004,EMP009,5,18,Bank Transfer,Completed
TXN001060,2025-03-08,CUST0098,PROD0056,ST003,EMP013,3,2,Khalti,Cancelled
TXN001914,2025-10-13,CUST0043,PROD0052,ST002,EMP012,7,14,BANK TRANSFER,cOMplEted
TXN002055,2025-05-26,CUST0061,PROD0053,ST002,EMP002,4,18,eSewa,Cancelled
TXN001120,2025-08-20,CUST0073,PROD0059,ST001,EMP016,6,19,Cash,Completed
TXN002248,2025-09-29,CUST0088,PROD0042,ST003,EMP018,5,0,Card,Completed
TXN003705,2025-12-21,CUST0050,PROD0023,ST001,EMP011,5,12,Khalti,Completed
TXN003863,2025-07-24,CUST0006,PROD0018,ST003,EMP008,8,,Khalti,Completed
TXN000267,2025-05-06,CUST0059,PROD0053,ST005,EMP015,7,12,Bank Transfer,Cancelled
TXN003552,2025-11-19,CUST0056,PROD0004,ST001,EMP016,7,0,Bank Transfer,Completed
TXN004764,2025-03-09,CUST0010,PROD0046,ST003,EMP003,1,25,Khalti,Completed
TXN002076,2025-11-11,CUST0004,PROD0043,ST005,EMP015,5,30,Card,Completed
TXN002066,2025-09-19,CUST0053,PROD0044,ST004,EMP009,6,2,Card,Completed
TXN003576,2025-08-16,CUST0052,PROD0029,ST005,EMP015,7,7,Bank Transfer,Completed
TXN002188,2025-07-27,CUST0082,PROD0007,ST003,EMP013,1,11,Card,Completed
TXN001342,2025-12-10,CUST0080,PROD0049,ST005,EMP010,8,17,eSewa,Completed
TXN000721,2025-01-13,CUST0056,PROD0042,ST003,EMP018,6,11,Khalti,Completed
TXN000550,2025-07-24,CUST0097,PROD0049,ST001,EMP011,7,25,Cash,Completed
TXN000746,2025-01-13,CUST0087,PROD0019,ST001,EMP011,5,0,Khalti,COMPLETED
TXN001616,2025-08-21,CUST0046,PROD0016,ST004,EMP019,8,7,eSewa,Cancelled
TXN003838,2025-11-26,CUST0077,PROD0052,ST003,EMP003,1,12,Card,Completed
TXN000337,2025-12-12,CUST0095,PROD0060,ST001,EMP011,6,11,khalti,Returned
TXN001431,2025-04-18,CUST0019,PROD0055,ST004,EMP009,7,23,Card,Completed
TXN002571,2025-09-02,CUST0025,PROD0038,ST005,EMP010,1,14,  Card ,Returned
TXN001360,2025-08-21,CUST0018,PROD0055,ST005,EMP015,5,30,Khalti,Returned
TXN003737,2025-01-25,CUST0083,PROD0054,ST002,EMP017,7,25,Cash,Cancelled
TXN002901,2025-11-02,CUST0095,PROD0021,ST005,EMP010,5,24,casH,Completed
TXN000451,2025-06-05,CUST0012,PROD0053,ST002,EMP007,4,11,  Cash ,Completed
TXN003847,2025-03-28,CUST0011,PROD0026,ST002,EMP007,7,24,card,canCELLEd
TXN002173,2025-02-27,CUST0052,PROD0039,ST002,EMP017,3,12,Cash,Completed
TXN000757,2025-04-26,CUST0065,PROD0035,ST001,EMP011,7,26,Khalti,Completed
TXN001473,2025-08-28,CUST0033,PROD0058,ST004,EMP014,3,7,Khalti,Returned
TXN004829,2025-07-11,CUST0032,PROD0009,ST003,EMP008,5,23,Card,Cancelled
TXN004607,2025-01-14,CUST0058,PROD0010,ST005,EMP020,7,13,eSewa,Returned
TXN002904,2025-08-28,CUST0049,PROD0028,ST004,EMP014,1,12,Cash,Cancelled
TXN000724,2025-03-30,CUST0078,PROD0041,ST001,EMP016,8,17,Cash,Completed
TXN001427,2025-07-03,CUST0061,PROD0027,ST003,EMP013,3,23,Bank Transfer,Completed
TXN000968,2025-05-14,CUST0018,PROD0005,ST005,EMP010,3,3,Khalti,Returned
TXN002543,2025-12-06,CUST0014,PROD0027,ST003,EMP008,5,19,Card,Cancelled
TXN003286,2025-03-31,CUST0097,PROD0005,ST005,EMP005,5,20,eSewa,Completed
TXN004331,2025-05-29,CUST0098,PROD0007,ST005,EMP015,1,16,Bank Transfer,Completed
TXN002068,2025-06-21,CUST0085,PROD0060,ST001,EMP016,6,26,Bank Transfer,Returned
TXN002854,2025-04-07,CUST0011,PROD0042,ST004,EMP004,4,1,eSewa,Returned
TXN004412,2025-10-05,CUST0009,PROD0050,ST001,EMP001,6,7,Card,Completed
TXN003328,2025-11-24,CUST0083,PROD0041,ST003,EMP008,2,27,eSewa,Completed
TXN002941,2025-08-22,CUST0028,PROD0050,ST004,EMP019,1,0,Khalti,Completed
TXN003681,2025-08-28,CUST0078,PROD0011,ST005,EMP015,7,26,Card,Completed
TXN003525,,CUST0026,PROD0002,ST005,EMP010,5,24,Khalti,Cancelled
TXN002014,2025-08-01,CUST0079,PROD0037,ST004,EMP014,2,3,eSewa,Completed
TXN002417,2025-07-06,CUST0100,PROD0032,ST001,EMP011,7,2,cArd,Completed
TXN001707,2025-09-02,CUST0003,PROD0024,ST005,EMP015,4,10,Khalti,Cancelled
TXN001397,2025-07-24,CUST0045,PROD0060,ST003,EMP013,3,2,Bank Transfer,Completed
TXN004709,2025-02-22,CUST0080,PROD0030,ST003,EMP018,7,3,  Bank Transfer,Completed
TXN003506,2025-11-18,CUST0019,PROD0029,ST005,EMP010,4,16,Card,Completed
TXN001222  ,2025-03-09,CUST0036,PROD0042,ST001,EMP016,2,30,eSewa,Returned
TXN000879 ,2025-07-26,CUST0060,PROD0021,ST005,EMP015,8,4,Card,Cancelled
TXN001601,2025-07-02,CUST0009,PROD0037,ST002,EMP007,7,11,Bank Transfer,Completed
TXN003163,2025-01-28,CUST0037,PROD0030,ST001,EMP016,4,17,Bank Transfer,Completed
TXN001517,2025-07-15,CUST0004,PROD0044,ST003,EMP018,7,23,Cash,Completed
TXN004509,2025-01-11,CUST0038,PROD0051,ST001,EMP001,1,28,eSewa,Cancelled
TXN002867,2025-06-10,CUST0007,PROD0011,ST003,EMP013,2,10,bank transfer,Cancelled
TXN002265,2025-10-28,CUST0016,PROD0010,ST001,EMP016,4,5,Khalti,Completed
TXN003176,2025-11-18,CUST0039,PROD0004,ST001,EMP016,5,17,Khalti,Completed
TXN002208,2025-04-21,CUST0010,PROD0044,ST002,EMP007,7,3,eSewa,Cancelled
TXN004570,2025-04-16,CUST0085,PROD0017,ST004,EMP014,8,26,Khalti,Returned
TXN002675,2025-04-24,CUST0080,PROD0049,ST001,EMP016,4,9,Card,Completed
TXN004946,2025-09-10,CUST0009,PROD0010,ST003,EMP013,5,15,Card,completed
TXN000363,2025-04-20,CUST0001,PROD0047,ST003,EMP018,8,14,Cash,Completed
TXN000748,2025-06-17,CUST0073,PROD0030,ST002,EMP017,6,23,Cash,Completed
TXN003762,2025-01-26,CUST0074,PROD0046,ST003,EMP008,1,27,Khalti,COMPLETED
  TXN004238 ,2025-07-29,CUST0021,PROD0021,ST005,EMP010,8,12,eSewa,Completed
TXN002959,2025-11-11,CUST0001,PROD0028,ST001,EMP011,1,4,Card,Completed
TXN004259,2025-02-20,CUST0078,PROD0015,ST004,EMP004,6,25,eSewa,Returned
TXN004628,2025-11-07,CUST0062,PROD0045,ST003,EMP018,1,30,Cash,Returned
TXN003982,2025-06-15,CUST0034,PROD0037,ST003,EMP013,1,29,Card,Completed
TXN000705,2025-08-01,CUST0010,PROD0033,ST003,EMP003,1,19,Card,Completed
TXN004623,2025-10-21,CUST0038,PROD0022,ST001,EMP006,6,18,Khalti,Returned
TXN001406,2025-05-22,CUST0007,PROD0006,ST005,EMP020,1,29,Khalti,Completed
TXN000445,2025-05-06,CUST0048,PROD0035,ST005,EMP005,7,1,Cash,Completed
TXN000973,2025-12-29,CUST0058,PROD0009,ST001,EMP011,7,24,Bank Transfer,Cancelled
TXN001822,2025-09-04,CUST0003,PROD0021,ST005,EMP010,4,29,Card,Completed
TXN003857,2025-07-26,CUST0087,PROD0004,ST004,EMP019,7,22,Card,Completed
 TXN003539,2025-02-24,CUST0079,PROD0036,ST002,EMP007,3,16,Bank Transfer,Completed
TXN003280,2025-06-01,CUST0071,PROD0013,ST003,EMP008,3,27,Card,Completed
TXN000728,2025-03-01,CUST0073,PROD0060,ST003,EMP003,2,10,Bank Transfer,Cancelled
TXN001352,00/00/2025,CUST0008,PROD0046,ST005,EMP020,6,26,Khalti,Completed
TXN001708,2025-03-19,CUST0006,PROD0005,ST004,EMP004,-7,4,Khalti,Completed
TXN000706,2025-01-12,CUST0042,PROD0028,ST005,EMP010,5,8,Bank Transfer,Completed
TXN000437,2025-11-07,CUST0061,PROD0054,ST003,EMP013,3,14,Khalti,Cancelled
TXN003789,2025-05-28,CUST0083,PROD0029,ST003,EMP008,6,29,eSewa,Completed
TXN001200,2025-12-18,CUST0050,PROD0007,ST002,EMP017,1,22,Khalti,Cancelled
TXN004434,2025-05-22,CUST0033,PROD0057,ST003,EMP018,6,26,Card,Cancelled
TXN002556,2025-06-18,CUST0087,PROD0046,ST004,EMP014,7,17,eSewa,Completed
TXN004160,2025-09-04,CUST0064,PROD0007,ST001,EMP001,8,15,Card,Completed
TXN004191,2025-10-05,CUST0003,PROD0029,ST003,EMP008,1,23,Card,Completed
TXN001451,2025-08-25,CUST0057,PROD0032,ST002,EMP017,3,4,eSewa,Cancelled
TXN002651,2025-01-05,CUST0086,PROD0024,ST002,EMP012,6,30,eSewa,Completed
TXN004737,2025-03-30,CUST0057,PROD0034,ST005,EMP020,7,8,Cash,Completed
TXN002912,2025-02-05,CUST0008,PROD0012,ST003,EMP013,1,23,Khalti,Completed
TXN004746,2025-04-14,CUST0034,PROD0060,ST003,EMP003,6,19,eSewa,Completed
TXN001117,2025-02-08,CUST0028,PROD0055,ST005,EMP005,3,29,Cash,Completed
TXN004835,2025-01-31,CUST0089,PROD0050,ST002,EMP012,2,16,Bank Transfer,Completed
TXN001398,2025-02-11,CUST0080,PROD0019,ST004,EMP009,3,11,Cash,Completed
TXN003760,2025-11-19,CUST0073,PROD0053,ST004,EMP004,5,22,Card,Completed
TXN004333,2025-12-31,CUST0046,PROD0041,ST001,EMP016,8,10,Khalti,Completed
TXN003481,2025-02-16,CUST0035,PROD0003,ST004,EMP019,8,1,Card,Cancelled
TXN001279,2025-10-10,CUST0070,PROD0054,ST003,EMP013,6,18,eSewa,Completed
TXN003529,2025-04-18,CUST0053,PROD0024,ST005,EMP020,3,15,eSewa,Completed
TXN003714,2025-08-16,CUST0053,PROD0045,ST003,EMP003,8,22,Khalti,Completed
TXN002145,2025-05-01,CUST0074,PROD0057,ST002,EMP002,5,21,Khalti,Completed
TXN002251,2025-10-15,CUST0035,PROD0057,ST004,EMP009,6,0,Card,cOmpLetED
TXN001386,2025-10-12,CUST0041,PROD0006,ST003,EMP003,6,4,Bank Transfer,CoMPLETED
TXN004941,2025-11-20,CUST0076,PROD0017,ST003,EMP018,5,29,Khalti,Completed
TXN001092,2025-07-10,CUST0006,PROD0010,ST002,EMP002,4,2,Card,Completed
TXN004235,2025-09-03,CUST0078,PROD0034,ST004,EMP004,5,18,Card,Completed
TXN002892,2025-01-25,CUST0001,PROD0044,ST002,EMP007,6,28,Cash,Returned
TXN001576,2025-12-10,CUST0081,PROD0041,ST003,EMP018,5,18,eSewa,Cancelled
TXN001649,2025-03-26,CUST0100,PROD0029,ST001,EMP011,3,,Khalti,Completed
TXN000272,2025-04-14,CUST0016,PROD0058,ST001,EMP006,1,14,Khalti,completed
TXN001050,2025-04-05,CUST0023,PROD0057,ST002,EMP007,4,13,Khalti,Returned
TXN004641,2025-11-01,CUST0045,PROD0022,ST004,EMP009,5,4,Bank Transfer,Cancelled
TXN001779,2025-03-27,CUST0007,PROD0026,ST004,EMP019,1,26,Cash,Completed
TXN002031,2025-12-18,CUST0060,PROD0025,ST005,EMP015,4,20,Cash,Completed
TXN004672,2025-08-20,CUST0032,PROD0019,ST003,EMP013,3,15,Khalti,Returned
TXN002384,2025-03-07,CUST0069,PROD0010,ST001,EMP011,6,27,Bank Transfer,Returned
TXN000459,2025-07-30,CUST0049,PROD0026,ST005,EMP010,4,19,Cash,Completed
TXN001961,2025-05-19,CUST0073,PROD0042,ST004,EMP019,7,19,Khalti,Cancelled
TXN003281,2025-03-24,CUST0094,PROD0006,ST001,EMP006,6,14,eSewa,Returned
TXN000213,2025-10-05,CUST0079,PROD0001,ST001,EMP016,1,10,Khalti,Returned
TXN000268,2025-11-10,CUST0060,PROD0011,ST005,EMP010,1,14,Khalti,Completed
TXN003640,2025-05-13,CUST0020,PROD0036,ST002,EMP007,2,5,Khalti,Completed
TXN000215,2025-12-19,CUST0090,PROD0034,ST004,EMP004,1,18,Cash,Completed
TXN002372,2025-12-19,CUST0023,PROD0019,ST004,EMP004,8,22,Cash,Completed
TXN003983,2025-03-30,CUST0035,PROD0039,ST003,EMP008,2,20,Cash,Cancelled
TXN001733,2025-06-19,CUST0033,PROD0024,ST005,EMP010,2,28,Bank Transfer,Returned
TXN000511,2025-05-01,CUST0009,PROD0022,ST004,EMP009,8,0,Cash,cOMpLetED
TXN004288,2025-09-03,CUST0086,PROD0006,ST004,EMP019,2,16,eSewa,Returned
TXN001705,2025-05-28,CUST0068,PROD0055,ST003,EMP013,5,11,Card,Completed
TXN000328,2025-10-03,CUST0006,PROD0007,ST005,EMP015,3,16,Cash,Completed
TXN004224,2025-04-03,CUST0050,PROD0059,ST003,EMP003,8,9,Cash,Completed
TXN001979,2025-04-27,CUST0076,PROD0028,ST001,EMP011,4,9,Bank Transfer,Cancelled
TXN004179,2025-07-18,CUST0036,PROD0030,ST001,EMP006,6,20, Bank Transfer,Cancelled
TXN003599,2025-09-06,CUST0090,PROD0030,ST002,EMP012,4,22,Card,Returned
TXN002047,2025-05-13,CUST0071,PROD0004,ST004,EMP019,7,18,eSewa,Completed
TXN000191,2025-09-21,CUST0079,PROD0044,ST003,EMP008,3,30,Bank Transfer,Cancelled
TXN003092,2025-01-27,CUST0056,PROD0017,ST001,EMP006,2,24,Bank Transfer,Returned
TXN000016,2025-07-08,CUST0004,PROD0024,ST001,EMP016,8,19,Cash,Completed
TXN002866,2025-03-23,CUST0071,PROD0040,ST003,EMP003,5,,Cash,Completed
TXN000484,2025-08-22,CUST0095,PROD0006,ST002,EMP002,6,9,Khalti,Returned
TXN002348,2025-12-02,CUST0001,PROD0053,ST002,EMP012,1,23,Bank Transfer,Returned
TXN004085,2025-01-16,CUST0081,PROD0004,ST004,EMP014,4,14,Card,Completed
TXN004563,2025-04-04,CUST0083,PROD0049,ST001,EMP006,8,6,bank transfer,Completed
TXN004232,2025-10-02,CUST0067,PROD0043,ST001,EMP001,6,26,Bank Transfer,Completed
TXN001226,2025-12-18,CUST0054,PROD0044,ST003,EMP003,2,19,Cash,Completed
TXN001950,2025-06-30,CUST0061,PROD0046,ST002,EMP017,2,29,khalti,Returned
TXN000943,2025-04-28,CUST0012,PROD0028,ST004,EMP014,5,15,Card,Completed
TXN001923,2025-09-05,CUST0064,PROD0039,ST004,EMP014,3,2,BaNK tRANsFER,Completed
TXN002229,2025-10-17,CUST0066,PROD0052,ST002,EMP012,8,29,eSewa,Returned
TXN003770,2025-08-04,CUST0048,PROD0030,ST003,EMP013,7,1,Cash,Completed
TXN004351,2025-12-15,CUST0012,PROD0010,ST003,EMP013,6,0,eSewa,Completed
TXN003068,2025-04-25,CUST0082,PROD0002,ST005,EMP010,5,3,Card,Cancelled
TXN001229,2025-07-21,CUST0020,PROD0006,ST003,EMP013,6,9,eSewa,Completed
TXN002692,2025-12-09,CUST0078,PROD0049,ST004,EMP014,5,28,Cash,Completed
TXN002007,2025-09-08,CUST0056,PROD0044,ST003,EMP003,7,12,eSewa,Completed
TXN000416,2025-09-20,CUST0005,PROD0032,ST005,EMP010,8,0,Khalti,Returned
TXN002633,2025-10-26,CUST0034,PROD0037,ST001,EMP006,2,20,Bank Transfer,Completed
TXN002778,2025-11-03,CUST0047,PROD0002,ST004,EMP019,-1,26,eSewa,Completed
TXN000336,2025-09-29,CUST0050,PROD0058,ST003,EMP003,1,22,Bank Transfer,Returned
TXN002097,2025-07-06,CUST0057,PROD0008,ST003,EMP003,5,19,eSewa,Completed
TXN004998,2025-08-02,CUST0025,PROD0034,ST001,EMP016,6,13, Card,Completed
TXN000170,2025-09-20,CUST0053,PROD0039,ST005,EMP005,5,10,Bank Transfer,Cancelled
TXN004201,2025-01-24,CUST0010,PROD0049,ST002,EMP017,1,19,Khalti,Completed
TXN003082,2025-07-28,CUST0009,PROD0034,ST001,EMP016,7,27,Bank Transfer,Completed
TXN000490,2025-11-22,CUST0028,PROD0029,ST003,EMP018,2,1,bank transfer,Completed
TXN002540,2025-10-03,CUST0095,PROD0034,ST005,EMP005,6,0,Cash,Returned
TXN000920,2025-06-24,CUST0006,PROD0020,ST003,EMP013,8,22,Cash,Completed
TXN000218,2025-09-07,CUST0069,PROD0047,ST002,EMP017,5,1,Khalti,Completed
TXN000205,2025-01-03,CUST0021,PROD0025,ST002,EMP002,2,19,Khalti,Completed
TXN004227,2025-02-07,CUST0068,PROD0029,ST001,EMP006,4,1,eSewa,Completed
TXN004049,2025-04-18,CUST0035,PROD0046,ST003,EMP013,7,30,Bank Transfer,Returned
TXN001161,2025-08-17,CUST0002,PROD0060,ST005,EMP015,3,8,Card,Cancelled
TXN003660,2025-03-24,CUST0078,PROD0052,ST002,EMP002,1,18,Cash,Returned
TXN003521,2025-09-23,CUST0041,PROD0055,ST003,EMP018,6,2,Khalti,Completed
TXN004265,2025-09-21,CUST0060,PROD0017,ST005,EMP015,6,21,eSewa,Completed
TXN004046,2025-12-18,CUST0095,PROD0038,ST005,EMP005,8,10,esewa,Cancelled
TXN004117,2025-11-26,CUST0095,PROD0025,ST004,EMP004,8,21,Cash,Completed
TXN003536,2025-08-06,CUST0017,PROD0021,ST002,EMP017,6,3,Khalti,Completed
TXN002802,2025-12-29,CUST0045,PROD0001,ST005,EMP005,4,24,Khalti,Completed
TXN003089,2025-07-13,CUST0042,PROD0029,ST004,EMP009,2,21,Card,Returned
TXN001650,2025-09-26,CUST0006,PROD0039,ST003,EMP018,4,0,Cash,Completed
TXN002998,2025-09-16,CUST0092,PROD0038,ST003,EMP003,1,28,eSewa,Cancelled
TXN002797,2025-12-26,CUST0031,PROD0005,ST002,EMP012,8,8,Cash,RETuRneD
TXN000509,2025-08-09,CUST0068,PROD0027,ST004,EMP014,3,4,Card,Completed
TXN001300,2025-02-09,CUST0013,PROD0054,ST005,EMP005,6,29,Cash,Cancelled
TXN003103,2025-12-15,CUST0081,PROD0042,ST002,EMP012,5,22,Cash,Completed
TXN001599,2025-02-06,CUST0061,PROD0056,ST004,EMP004,6,26,Khalti,COMPLETED
TXN001037,2025-08-01,CUST0076,PROD0007,ST001,EMP001,2,16,Cash,Completed
TXN002083,2025-03-06,CUST0067,PROD0028,ST003,EMP013,8,17,Khalti,Completed
TXN000665,2025-08-09,CUST0099,PROD0025,ST003,EMP013,7,3,Bank Transfer,Completed
TXN003075,2025-03-03,CUST0058,PROD0026,ST004,EMP019,4,8,Bank Transfer,Returned
TXN004169,2025-02-06,CUST0040,PROD0001,ST005,EMP005,7,12,Cash,Completed
TXN001963,2025-07-08,CUST0024,PROD0024,ST004,EMP004,1,16,Card,RETURNED
TXN002427,2025-01-04,CUST0084,PROD0045,ST005,EMP015,5,26,Card,Returned
TXN000553,2025-05-21,CUST0016,PROD0009,ST003,EMP008,4,19,Card,Completed
TXN001288,2025-08-29,CUST0057,PROD0010,ST003,EMP018,3,2,Card,cOMpletED
TXN002268,2025-03-04,CUST0056,PROD0052,ST002,EMP012,7,21,Card,Completed
TXN004262,2025-10-31,CUST0004,PROD0031,ST002,EMP012,5,23,Cash,Completed
TXN000476,2025-08-30,CUST0075,PROD0049,ST003,EMP013,3,23,Card,Completed
TXN004064,2025-02-02,CUST0024,PROD0011,ST004,EMP019,8,29,eSewa,Cancelled
TXN001903,2025-06-24,CUST0012,PROD0023,ST003,EMP018,5,19,Bank Transfer,Completed
TXN004395,2025-12-12,CUST0092,PROD0055,ST004,EMP014,1,14,Card,Completed
TXN004051,2025-09-21,CUST0049,PROD0037,ST004,EMP009,4,27,eSewa,Completed
TXN003678,2025-08-29,CUST0011,PROD0012,ST003,EMP003,4,4,Card,Returned
TXN004260,2025-10-10,CUST0052,PROD0022,ST005,EMP020,5,21,eSewa,Returned
TXN001801,2025-08-11,CUST0086,PROD0025,ST003,EMP013,7,18,EseWa,Completed
TXN004995,2025-03-18,CUST0033,PROD0053,ST004,EMP019,7,21,Cash,Completed
TXN004831,2025-01-29,CUST0053,PROD0014,ST004,EMP004,3,29,Cash,Completed
TXN002828,2025-10-02,CUST0068,PROD0051,ST003,EMP013,8,0,eSewa,Returned
TXN004003,2025-07-12,CUST0050,PROD0046,ST002,EMP017,3,29,Khalti,Completed
TXN001264,2025-05-26,CUST0037,PROD0037,ST004,EMP009,-8,4,Khalti,Returned
TXN001514,2025-10-13,CUST0005,PROD0039,ST004,EMP009,6,17,Cash,Cancelled
TXN004640,2025-05-15,CUST0029,PROD0038,ST005,EMP020,1,19,Card,Returned
TXN001097,2025-04-15,CUST0054,PROD0017,ST003,EMP008,8,24,Khalti,Completed
TXN000383,2025-06-10,CUST0008,PROD0056,ST001,EMP001,5,13,eSewa,Cancelled
TXN004958,2025-11-16,CUST0097,PROD0045,ST004,EMP019,1,18,Bank Transfer,Completed
TXN004761,2025-04-29,CUST0092,PROD0047,ST005,EMP005,6,15,Cash,COMPLETED
TXN001813,2025-10-11,CUST0066,PROD0040,ST002,EMP002,8,15,eSewa,Returned
TXN002552,2025-04-26,CUST0068,PROD0024,ST001,EMP001,-7,5,Card,Completed
TXN002807,2025-09-24,CUST0045,PROD0030,ST004,EMP019,2,28,Cash,Completed
TXN003181,2025-04-17,CUST0030,PROD0054,ST003,EMP013,4,5,Khalti,Completed
TXN000819,2025-08-24,CUST0045,PROD0042,ST002,EMP002,1,20,Khalti,Cancelled
TXN002856,2025-09-03,CUST0050,PROD0016,ST005,EMP010,4,24,eSewa,COmpLETED
TXN002011,2025-08-07,CUST0055,PROD0054,ST004,EMP004,7,21,eSewa,Completed
TXN001437,2025-01-03,CUST0056,PROD0016,ST005,EMP015,4,12,eSewa,Completed
TXN001977,2025-04-24,CUST0097,PROD0005,ST001,EMP001,8,19,Card,Completed
TXN002553,2025-11-14,CUST0063,PROD0030,ST002,EMP012,5,9,Cash,Completed
TXN004845,2025-09-19,CUST0014,PROD0035,ST002,EMP017,6,1,  Khalti  ,Completed
TXN000889,2025-08-04,CUST0004,PROD0002,ST005,EMP010,2,4,Khalti,Cancelled
TXN000359,2025-03-30,CUST0067,PROD0049,ST005,EMP020,5,7,Card,Cancelled
TXN000885,2025-05-08,CUST0091,PROD0038,ST003,EMP008,8,10,Bank Transfer,Completed
TXN002078,2025-02-23,CUST0054,PROD0013,ST002,EMP012,3,22,Cash,Completed
TXN004384,2025-02-23,CUST0011,PROD0019,ST004,EMP009,3,4,Khalti,Completed
TXN002296,2025-05-04,CUST0026,PROD0052,ST005,EMP020,6,25,Card,cancelled
TXN004216,2025-09-22,CUST0090,PROD0016,ST001,EMP001,5,21,Bank Transfer,Completed
TXN000978,2025-01-20,CUST0039,PROD0058,ST004,EMP009,4,12,eSewa,completed
TXN002982,2025-04-21,CUST0061,PROD0024,ST002,EMP007,8,28,Card,Completed
TXN004828,2025-02-10,CUST0052,PROD0016,ST002,EMP012,2,5,Cash,coMPLETeD
TXN001213,2025-04-23,CUST0012,PROD0025,ST004,EMP004,3,,eSewa,Completed
TXN004071,2025-08-02,CUST0090,PROD0012,ST005,EMP015,3,,Card,Returned
TXN002218,2025-06-03,CUST0027,PROD0013,ST005,EMP020,6,13,Bank Transfer,completed
TXN000357,2025-01-07,CUST0075,PROD0023,ST003,EMP018,3,15,Khalti,Completed
TXN000346,2025-06-01,CUST0065,PROD0022,ST003,EMP018,8,24,Bank Transfer,Cancelled
TXN001422,2025-01-10,CUST0021,PROD0015,ST005,EMP015,3,24,eSewa,Completed
TXN000620,2025-06-12,CUST0054,PROD0047,ST004,EMP004,6,10,khalti,Returned
TXN001043,2025-02-15,CUST0050,PROD0026,ST002,EMP012,1,2,eSewa,Cancelled
TXN002266,2025-03-20,CUST0020,PROD0059,ST004,EMP004,8,11,Card,Completed
TXN001439,2025-06-02,CUST0029,PROD0023,ST003,EMP013,7,22,Khalti,Completed
TXN000405,2025-11-26,CUST0028,PROD0056,ST005,EMP005,5,2,Bank Transfer,Returned
TXN003445,2025-07-16,CUST0076,PROD0001,ST004,EMP009,6,8,eSewa,Completed
TXN004029,2025-12-30,CUST0089,PROD0008,ST001,EMP011,5,10,Card,Cancelled
TXN000640,2025-05-26,CUST0007,PROD0017,ST001,EMP001,3,4,Card,Completed
TXN000597,2025-06-12,CUST0019,PROD0021,ST005,EMP020,1,4,Khalti,Completed
TXN004099,2025-03-13,CUST0079,PROD0017,ST005,EMP010,8,5,Khalti,Completed
TXN000341,2025-09-24,CUST0064,PROD0010,ST005,EMP005,1,17,Card,Completed
TXN002900,2025-04-24,CUST0069,PROD0053,ST001,EMP011,7,6,Khalti,Completed
TXN004204,2025-06-21,CUST0052,PROD0035,ST002,EMP017,3,27,Cash,Completed
TXN000285,2025-09-22,CUST0019,PROD0050,ST001,EMP011,3,12,BANK TRANSFER,Completed
TXN000497,2025-05-23,CUST0095,PROD0057,ST005,EMP015,6,16,Khalti,Cancelled
TXN001429,2025-02-12,CUST0026,PROD0037,ST001,EMP016,6,30,eSewa,Completed
TXN002454,2025-06-13,CUST0051,PROD0046,ST005,EMP015,3,20,Bank Transfer,Completed
TXN000138,2025-03-05,CUST0065,PROD0026,ST005,EMP015,1,14,Card,Completed
TXN002682,2025-05-29,CUST0074,PROD0021,ST003,EMP008,6,22,Cash,Completed
TXN004620,2025-02-12,CUST0009,PROD0045,ST003,EMP008,4,29,Card,Returned
TXN001842,2025-07-01,CUST0050,PROD0022,ST004,EMP004,7,17,Khalti,Returned
TXN004450,2025-02-22,CUST0025,PROD0028,ST003,EMP008,3,8,Card,Completed
TXN003798,2025-11-18,CUST0088,PROD0036,ST005,EMP015,1,24,Card,Returned
TXN001661,2025-06-23,CUST0029,PROD0043,ST002,EMP007,5,27,Cash,Completed
TXN000539,2025-09-02,CUST0077,PROD0057,ST003,EMP018,3,22,Card,Cancelled
TXN002385,2025-07-09,CUST0018,PROD0013,ST002,EMP007,4,22,Card,Cancelled
TXN003485  ,2025-12-26,CUST0017,PROD0047,ST005,EMP005,7,30,Bank Transfer,Completed
TXN000760,2025-03-24,CUST0071,PROD0033,ST003,EMP013,8,5,Khalti,Cancelled
